x,y
32.50,992.25
32.60,998.56
32.70,1004.89
32.80,1011.24
32.90,1017.61
33.00,1024.00
33.10,1030.41
33.20,1036.84
33.30,1043.29
33.40,1049.76
33.50,1056.25
33.60,1062.76
33.70,1069.29
33.80,1075.84
33.90,1082.41
34.00,1089.00
34.10,1095.61
34.20,1102.24
34.30,1108.89
34.40,1115.56
34.50,1122.25
34.60,1128.96
34.70,1135.69
34.80,1142.44
34.90,1149.21
35.00,1156.00
35.10,1162.81
35.20,1169.64
35.30,1176.49
35.40,1183.36
35.50,1190.25
35.60,1197.16
35.70,1204.09
35.80,1211.04
35.90,1218.01
36.00,1225.00
36.10,1232.01
36.20,1239.04
36.30,1246.09
36.40,1253.16
36.50,1260.25
36.60,1267.36
36.70,1274.49
36.80,1281.64
36.90,1288.81
37.00,1296.00
37.10,1303.21
37.20,1310.44
37.30,1317.69
37.40,1324.96
37.50,1332.25
37.60,1339.56
37.70,1346.89
37.80,1354.24
37.90,1361.61
38.00,1369.00
38.10,1376.41
38.20,1383.84
38.30,1391.29
38.40,1398.76
38.50,1406.25
38.60,1413.76
38.70,1421.29
38.80,1428.84
38.90,1436.41
39.00,1444.00
39.10,1451.61
39.20,1459.24
39.30,1466.89
39.40,1474.56
39.50,1482.25
39.60,1489.96
39.70,1497.69
39.80,1505.44
39.90,1513.21
40.00,1521.00
40.10,1528.81
40.20,1536.64
40.30,1544.49
40.40,1552.36
40.50,1560.25
40.60,1568.16
40.70,1576.09
40.80,1584.04
40.90,1592.01
41.00,1600.00
41.10,1608.01
41.20,1616.04
41.30,1624.09
41.40,1632.16
41.50,1640.25
41.60,1648.36
41.70,1656.49
41.80,1664.64
41.90,1672.81
42.00,1681.00
42.10,1689.21
42.20,1697.44
42.30,1705.69
42.40,1713.96
42.50,1722.25
42.60,1730.56
42.70,1738.89
42.80,1747.24
42.90,1755.61
43.00,1764.00
43.10,1772.41
43.20,1780.84
43.30,1789.29
43.40,1797.76
43.50,1806.25
43.60,1814.76
43.70,1823.29
43.80,1831.84
43.90,1840.41
44.00,1849.00
44.10,1857.61
44.20,1866.24
44.30,1874.89
44.40,1883.56
44.50,1892.25
44.60,1900.96
44.70,1909.69
44.80,1918.44
44.90,1927.21
45.00,1936.00
45.10,1944.81
45.20,1953.64
45.30,1962.49
45.40,1971.36
45.50,1980.25
45.60,1989.16
45.70,1998.09
45.80,2007.04
45.90,2016.01
46.00,2025.00
46.10,2034.01
46.20,2043.04
46.30,2052.09
46.40,2061.16
46.50,2070.25
46.60,2079.36
46.70,2088.49
46.80,2097.64
46.90,2106.81
47.00,2116.00
47.10,2125.21
47.20,2134.44
47.30,2143.69
47.40,2152.96
47.50,2162.25
47.60,2171.56
47.70,2180.89
47.80,2190.24
47.90,2199.61
48.00,2209.00
48.10,2218.41
48.20,2227.84
48.30,2237.29
48.40,2246.76
48.50,2256.25
48.60,2265.76
48.70,2275.29
48.80,2284.84
48.90,2294.41
49.00,2304.00
49.10,2313.61
49.20,2323.24
49.30,2332.89
49.40,2342.56
49.50,2352.25
49.60,2361.96
49.70,2371.69
49.80,2381.44
49.90,2391.21
50.00,2401.00
50.10,2410.81
50.20,2420.64
50.30,2430.49
50.40,2440.36
50.50,2450.25
50.60,2460.16
50.70,2470.09
50.80,2480.04
50.90,2490.01
51.00,2500.00
51.10,2510.01
51.20,2520.04
51.30,2530.09
51.40,2540.16
51.50,2550.25
51.60,2560.36
51.70,2570.49
51.80,2580.64
51.90,2590.81
52.00,2601.00
52.10,2611.21
52.20,2621.44
52.30,2631.69
52.40,2641.96
52.50,2652.25
52.60,2662.56
52.70,2672.89
52.80,2683.24
52.90,2693.61
53.00,2704.00
53.10,2714.41
53.20,2724.84
53.30,2735.29
53.40,2745.76
53.50,2756.25
53.60,2766.76
53.70,2777.29
53.80,2787.84
53.90,2798.41
54.00,2809.00
54.10,2819.61
54.20,2830.24
54.30,2840.89
54.40,2851.56
54.50,2862.25
54.60,2872.96
54.70,2883.69
54.80,2894.44
54.90,2905.21
55.00,2916.00
55.10,2926.81
55.20,2937.64
55.30,2948.49
55.40,2959.36
55.50,2970.25
55.60,2981.16
55.70,2992.09
55.80,3003.04
55.90,3014.01
56.00,3025.00
56.10,3036.01
56.20,3047.04
56.30,3058.09
56.40,3069.16
56.50,3080.25
56.60,3091.36
56.70,3102.49
56.80,3113.64
56.90,3124.81
57.00,3136.00
57.10,3147.21
57.20,3158.44
57.30,3169.69
57.40,3180.96
57.50,3192.25
57.60,3203.56
57.70,3214.89
57.80,3226.24
57.90,3237.61
58.00,3249.00
58.10,3260.41
58.20,3271.84
58.30,3283.29
58.40,3294.76
58.50,3306.25
58.60,3317.76
58.70,3329.29
58.80,3340.84
58.90,3352.41
59.00,3364.00
59.10,3375.61
59.20,3387.24
59.30,3398.89
59.40,3410.56
59.50,3422.25
59.60,3433.96
59.70,3445.69
59.80,3457.44
59.90,3469.21
60.00,3481.00
60.10,3492.81
60.20,3504.64
60.30,3516.49
60.40,3528.36
60.50,3540.25
60.60,3552.16
60.70,3564.09
60.80,3576.04
60.90,3588.01
61.00,3600.00
61.10,3612.01
61.20,3624.04
61.30,3636.09
61.40,3648.16
61.50,3660.25
61.60,3672.36
61.70,3684.49
61.80,3696.64
61.90,3708.81
62.00,3721.00
62.10,3733.21
62.20,3745.44
62.30,3757.69
62.40,3769.96
62.50,3782.25
62.60,3794.56
62.70,3806.89
62.80,3819.24
62.90,3831.61
63.00,3844.00
63.10,3856.41
63.20,3868.84
63.30,3881.29
63.40,3893.76
63.50,3906.25
63.60,3918.76
63.70,3931.29
63.80,3943.84
63.90,3956.41
64.00,3969.00
64.10,3981.61
64.20,3994.24
64.30,4006.89
64.40,4019.56
64.50,4032.25
64.60,4044.96
64.70,4057.69
64.80,4070.44
64.90,4083.21
65.00,4096.00
65.10,4108.81
65.20,4121.64
65.30,4134.49
65.40,4147.36
65.50,4160.25
65.60,4173.16
65.70,4186.09
65.80,4199.04
65.90,4212.01
66.00,4225.00
66.10,4238.01
66.20,4251.04
66.30,4264.09
66.40,4277.16
66.50,4290.25
66.60,4303.36
66.70,4316.49
66.80,4329.64
66.90,4342.81
67.00,4356.00
67.10,4369.21
67.20,4382.44
67.30,4395.69
67.40,4408.96
67.50,4422.25
67.60,4435.56
67.70,4448.89
67.80,4462.24
67.90,4475.61
68.00,4489.00
68.10,4502.41
68.20,4515.84
68.30,4529.29
68.40,4542.76
68.50,4556.25
68.60,4569.76
68.70,4583.29
68.80,4596.84
68.90,4610.41
69.00,4624.00
69.10,4637.61
69.20,4651.24
69.30,4664.89
69.40,4678.56
69.50,4692.25
69.60,4705.96
69.70,4719.69
69.80,4733.44
69.90,4747.21
70.00,4761.00
70.10,4774.81
70.20,4788.64
70.30,4802.49
70.40,4816.36
70.50,4830.25
70.60,4844.16
70.70,4858.09
70.80,4872.04
70.90,4886.01
71.00,4900.00
71.10,4914.01
71.20,4928.04
71.30,4942.09
71.40,4956.16
71.50,4970.25
71.60,4984.36
71.70,4998.49
71.80,5012.64
71.90,5026.81
72.00,5041.00
72.10,5055.21
72.20,5069.44
72.30,5083.69
72.40,5097.96
72.50,5112.25
72.60,5126.56
72.70,5140.89
72.80,5155.24
72.90,5169.61
73.00,5184.00
73.10,5198.41
73.20,5212.84
73.30,5227.29
73.40,5241.76
73.50,5256.25
73.60,5270.76
73.70,5285.29
73.80,5299.84
73.90,5314.41
74.00,5329.00
74.10,5343.61
74.20,5358.24
74.30,5372.89
74.40,5387.56
74.50,5402.25
74.60,5416.96
74.70,5431.69
74.80,5446.44
74.90,5461.21
75.00,5476.00
75.10,5490.81
75.20,5505.64
75.30,5520.49
75.40,5535.36
75.50,5550.25
75.60,5565.16
75.70,5580.09
75.80,5595.04
75.90,5610.01
76.00,5625.00
76.10,5640.01
76.20,5655.04
76.30,5670.09
76.40,5685.16
76.50,5700.25
76.60,5715.36
76.70,5730.49
76.80,5745.64
76.90,5760.81
77.00,5776.00
77.10,5791.21
77.20,5806.44
77.30,5821.69
77.40,5836.96
77.50,5852.25
77.60,5867.56
77.70,5882.89
77.80,5898.24
77.90,5913.61
78.00,5929.00
78.10,5944.41
78.20,5959.84
78.30,5975.29
78.40,5990.76
78.50,6006.25
78.60,6021.76
78.70,6037.29
78.80,6052.84
78.90,6068.41
79.00,6084.00
79.10,6099.61
79.20,6115.24
79.30,6130.89
79.40,6146.56
79.50,6162.25
79.60,6177.96
79.70,6193.69
79.80,6209.44
79.90,6225.21
80.00,6241.00
80.10,6256.81
80.20,6272.64
80.30,6288.49
80.40,6304.36
80.50,6320.25
80.60,6336.16
80.70,6352.09
80.80,6368.04
80.90,6384.01
81.00,6400.00
81.10,6416.01
81.20,6432.04
81.30,6448.09
81.40,6464.16
81.50,6480.25
81.60,6496.36
81.70,6512.49
81.80,6528.64
81.90,6544.81
82.00,6561.00
82.10,6577.21
82.20,6593.44
82.30,6609.69
82.40,6625.96
82.50,6642.25
82.60,6658.56
82.70,6674.89
82.80,6691.24
82.90,6707.61
83.00,6724.00
83.10,6740.41
83.20,6756.84
83.30,6773.29
83.40,6789.76
83.50,6806.25
83.60,6822.76
83.70,6839.29
83.80,6855.84
83.90,6872.41
84.00,6889.00
84.10,6905.61
84.20,6922.24
84.30,6938.89
84.40,6955.56
84.50,6972.25
84.60,6988.96
84.70,7005.69
84.80,7022.44
84.90,7039.21
85.00,7056.00
85.10,7072.81
85.20,7089.64
85.30,7106.49
85.40,7123.36
85.50,7140.25
85.60,7157.16
85.70,7174.09
85.80,7191.04
85.90,7208.01
86.00,7225.00
86.10,7242.01
86.20,7259.04
86.30,7276.09
86.40,7293.16
86.50,7310.25
86.60,7327.36
86.70,7344.49
86.80,7361.64
86.90,7378.81
87.00,7396.00
87.10,7413.21
87.20,7430.44
87.30,7447.69
87.40,7464.96
87.50,7482.25
87.60,7499.56
87.70,7516.89
87.80,7534.24
87.90,7551.61
88.00,7569.00
88.10,7586.41
88.20,7603.84
88.30,7621.29
88.40,7638.76
88.50,7656.25
88.60,7673.76
88.70,7691.29
88.80,7708.84
88.90,7726.41
89.00,7744.00
89.10,7761.61
89.20,7779.24
89.30,7796.89
89.40,7814.56
89.50,7832.25
89.60,7849.96
89.70,7867.69
89.80,7885.44
89.90,7903.21
90.00,7921.00
90.10,7938.81
90.20,7956.64
90.30,7974.49
90.40,7992.36
90.50,8010.25
90.60,8028.16
90.70,8046.09
90.80,8064.04
90.90,8082.01
91.00,8100.00
91.10,8118.01
91.20,8136.04
91.30,8154.09
91.40,8172.16
91.50,8190.25
91.60,8208.36
91.70,8226.49
91.80,8244.64
91.90,8262.81
92.00,8281.00
92.10,8299.21
92.20,8317.44
92.30,8335.69
92.40,8353.96
92.50,8372.25
92.60,8390.56
92.70,8408.89
92.80,8427.24
92.90,8445.61
93.00,8464.00
93.10,8482.41
93.20,8500.84
93.30,8519.29
93.40,8537.76
93.50,8556.25
93.60,8574.76
93.70,8593.29
93.80,8611.84
93.90,8630.41
94.00,8649.00
94.10,8667.61
94.20,8686.24
94.30,8704.89
94.40,8723.56
94.50,8742.25
94.60,8760.96
94.70,8779.69
94.80,8798.44
94.90,8817.21
95.00,8836.00
95.10,8854.81
95.20,8873.64
95.30,8892.49
95.40,8911.36
95.50,8930.25
95.60,8949.16
95.70,8968.09
95.80,8987.04
95.90,9006.01
96.00,9025.00
96.10,9044.01
96.20,9063.04
96.30,9082.09
96.40,9101.16
96.50,9120.25
96.60,9139.36
96.70,9158.49
96.80,9177.64
96.90,9196.81
97.00,9216.00
97.10,9235.21
97.20,9254.44
97.30,9273.69
97.40,9292.96
97.50,9312.25
97.60,9331.56
97.70,9350.89
97.80,9370.24
97.90,9389.61
98.00,9409.00
98.10,9428.41
98.20,9447.84
98.30,9467.29
98.40,9486.76
98.50,9506.25
98.60,9525.76
98.70,9545.29
98.80,9564.84
98.90,9584.41
99.00,9604.00
99.10,9623.61
99.20,9643.24
99.30,9662.89
99.40,9682.56
99.50,9702.25
99.60,9721.96
99.70,9741.69
99.80,9761.44
99.90,9781.21
100.00,9801.00
100.10,9820.81
100.20,9840.64
100.30,9860.49
100.40,9880.36
100.50,9900.25
100.60,9920.16
100.70,9940.09
100.80,9960.04
100.90,9980.01
101.00,10000.00
101.10,10020.01
101.20,10040.04
101.30,10060.09
101.40,10080.16
101.50,10100.25
101.60,10120.36
101.70,10140.49
101.80,10160.64
101.90,10180.81
102.00,10201.00
102.10,10221.21
102.20,10241.44
102.30,10261.69
102.40,10281.96
102.50,10302.25
102.60,10322.56
102.70,10342.89
102.80,10363.24
102.90,10383.61
103.00,10404.00
103.10,10424.41
103.20,10444.84
103.30,10465.29
103.40,10485.76
103.50,10506.25
103.60,10526.76
103.70,10547.29
103.80,10567.84
103.90,10588.41
104.00,10609.00
104.10,10629.61
104.20,10650.24
104.30,10670.89
104.40,10691.56
104.50,10712.25
104.60,10732.96
104.70,10753.69
104.80,10774.44
104.90,10795.21
105.00,10816.00
105.10,10836.81
105.20,10857.64
105.30,10878.49
105.40,10899.36
105.50,10920.25
105.60,10941.16
105.70,10962.09
105.80,10983.04
105.90,11004.01
106.00,11025.00
106.10,11046.01
106.20,11067.04
106.30,11088.09
106.40,11109.16
106.50,11130.25
106.60,11151.36
106.70,11172.49
106.80,11193.64
106.90,11214.81
107.00,11236.00
107.10,11257.21
107.20,11278.44
107.30,11299.69
107.40,11320.96
107.50,11342.25
107.60,11363.56
107.70,11384.89
107.80,11406.24
107.90,11427.61
108.00,11449.00
108.10,11470.41
108.20,11491.84
108.30,11513.29
108.40,11534.76
108.50,11556.25
108.60,11577.76
108.70,11599.29
108.80,11620.84
108.90,11642.41
109.00,11664.00
109.10,11685.61
109.20,11707.24
109.30,11728.89
109.40,11750.56
109.50,11772.25
109.60,11793.96
109.70,11815.69
109.80,11837.44
109.90,11859.21
110.00,11881.00
110.10,11902.81
110.20,11924.64
110.30,11946.49
110.40,11968.36
110.50,11990.25
110.60,12012.16
110.70,12034.09
110.80,12056.04
110.90,12078.01
111.00,12100.00
111.10,12122.01
111.20,12144.04
111.30,12166.09
111.40,12188.16
111.50,12210.25
111.60,12232.36
111.70,12254.49
111.80,12276.64
111.90,12298.81
112.00,12321.00
112.10,12343.21
112.20,12365.44
112.30,12387.69
112.40,12409.96
112.50,12432.25
112.60,12454.56
112.70,12476.89
112.80,12499.24
112.90,12521.61
113.00,12544.00
113.10,12566.41
113.20,12588.84
113.30,12611.29
113.40,12633.76
113.50,12656.25
113.60,12678.76
113.70,12701.29
113.80,12723.84
113.90,12746.41
114.00,12769.00
114.10,12791.61
114.20,12814.24
114.30,12836.89
114.40,12859.56
114.50,12882.25
114.60,12904.96
114.70,12927.69
114.80,12950.44
114.90,12973.21
115.00,12996.00
115.10,13018.81
115.20,13041.64
115.30,13064.49
115.40,13087.36
115.50,13110.25
115.60,13133.16
115.70,13156.09
115.80,13179.04
115.90,13202.01
116.00,13225.00
116.10,13248.01
116.20,13271.04
116.30,13294.09
116.40,13317.16
116.50,13340.25
116.60,13363.36
116.70,13386.49
116.80,13409.64
116.90,13432.81
117.00,13456.00
117.10,13479.21
117.20,13502.44
117.30,13525.69
117.40,13548.96
117.50,13572.25
117.60,13595.56
117.70,13618.89
117.80,13642.24
117.90,13665.61
118.00,13689.00
118.10,13712.41
118.20,13735.84
118.30,13759.29
118.40,13782.76
118.50,13806.25
118.60,13829.76
118.70,13853.29
118.80,13876.84
118.90,13900.41
119.00,13924.00
119.10,13947.61
119.20,13971.24
119.30,13994.89
119.40,14018.56
119.50,14042.25
119.60,14065.96
119.70,14089.69
119.80,14113.44
119.90,14137.21
120.00,14161.00
120.10,14184.81
120.20,14208.64
120.30,14232.49
120.40,14256.36
120.50,14280.25
120.60,14304.16
120.70,14328.09
120.80,14352.04
120.90,14376.01
121.00,14400.00
121.10,14424.01
121.20,14448.04
121.30,14472.09
121.40,14496.16
121.50,14520.25
121.60,14544.36
121.70,14568.49
121.80,14592.64
121.90,14616.81
122.00,14641.00
122.10,14665.21
122.20,14689.44
122.30,14713.69
122.40,14737.96
122.50,14762.25
122.60,14786.56
122.70,14810.89
122.80,14835.24
122.90,14859.61
123.00,14884.00
123.10,14908.41
123.20,14932.84
123.30,14957.29
123.40,14981.76
123.50,15006.25
123.60,15030.76
123.70,15055.29
123.80,15079.84
123.90,15104.41
124.00,15129.00
124.10,15153.61
124.20,15178.24
124.30,15202.89
124.40,15227.56
124.50,15252.25
124.60,15276.96
124.70,15301.69
124.80,15326.44
124.90,15351.21
125.00,15376.00
125.10,15400.81
125.20,15425.64
125.30,15450.49
125.40,15475.36
125.50,15500.25
125.60,15525.16
125.70,15550.09
125.80,15575.04
125.90,15600.01
126.00,15625.00
126.10,15650.01
126.20,15675.04
126.30,15700.09
126.40,15725.16
126.50,15750.25
126.60,15775.36
126.70,15800.49
126.80,15825.64
126.90,15850.81
127.00,15876.00
127.10,15901.21
127.20,15926.44
127.30,15951.69
127.40,15976.96
127.50,16002.25
127.60,16027.56
127.70,16052.89
127.80,16078.24
127.90,16103.61
128.00,16129.00
128.10,16154.41
128.20,16179.84
128.30,16205.29
128.40,16230.76
128.50,16256.25
128.60,16281.76
128.70,16307.29
128.80,16332.84
128.90,16358.41
129.00,16384.00
129.10,16409.61
129.20,16435.24
129.30,16460.89
129.40,16486.56
129.50,16512.25
129.60,16537.96
129.70,16563.69
129.80,16589.44
129.90,16615.21
130.00,16641.00
130.10,16666.81
130.20,16692.64
130.30,16718.49
130.40,16744.36
130.50,16770.25
130.60,16796.16
130.70,16822.09
130.80,16848.04
130.90,16874.01
131.00,16900.00
131.10,16926.01
131.20,16952.04
131.30,16978.09
131.40,17004.16
131.50,17030.25
131.60,17056.36
131.70,17082.49
131.80,17108.64
131.90,17134.81
132.00,17161.00
132.10,17187.21
132.20,17213.44
132.30,17239.69
132.40,17265.96
132.50,17292.25
132.60,17318.56
132.70,17344.89
132.80,17371.24
132.90,17397.61
133.00,17424.00
133.10,17450.41
133.20,17476.84
133.30,17503.29
133.40,17529.76
133.50,17556.25
133.60,17582.76
133.70,17609.29
133.80,17635.84
133.90,17662.41
134.00,17689.00
134.10,17715.61
134.20,17742.24
134.30,17768.89
134.40,17795.56
134.50,17822.25
134.60,17848.96
134.70,17875.69
134.80,17902.44
134.90,17929.21
135.00,17956.00
135.10,17982.81
135.20,18009.64
135.30,18036.49
135.40,18063.36
135.50,18090.25
135.60,18117.16
135.70,18144.09
135.80,18171.04
135.90,18198.01
136.00,18225.00
136.10,18252.01
136.20,18279.04
136.30,18306.09
136.40,18333.16
136.50,18360.25
136.60,18387.36
136.70,18414.49
136.80,18441.64
136.90,18468.81
137.00,18496.00
137.10,18523.21
137.20,18550.44
137.30,18577.69
137.40,18604.96
137.50,18632.25
137.60,18659.56
137.70,18686.89
137.80,18714.24
137.90,18741.61
138.00,18769.00
138.10,18796.41
138.20,18823.84
138.30,18851.29
138.40,18878.76
138.50,18906.25
138.60,18933.76
138.70,18961.29
138.80,18988.84
138.90,19016.41
139.00,19044.00
139.10,19071.61
139.20,19099.24
139.30,19126.89
139.40,19154.56
139.50,19182.25
139.60,19209.96
139.70,19237.69
139.80,19265.44
139.90,19293.21
140.00,19321.00
140.10,19348.81
140.20,19376.64
140.30,19404.49
140.40,19432.36
140.50,19460.25
140.60,19488.16
140.70,19516.09
140.80,19544.04
140.90,19572.01
141.00,19600.00
141.10,19628.01
141.20,19656.04
141.30,19684.09
141.40,19712.16
141.50,19740.25
141.60,19768.36
141.70,19796.49
141.80,19824.64
141.90,19852.81
142.00,19881.00
142.10,19909.21
142.20,19937.44
142.30,19965.69
142.40,19993.96
142.50,20022.25
142.60,20050.56
142.70,20078.89
142.80,20107.24
142.90,20135.61
143.00,20164.00
143.10,20192.41
143.20,20220.84
143.30,20249.29
143.40,20277.76
143.50,20306.25
143.60,20334.76
143.70,20363.29
143.80,20391.84
143.90,20420.41
144.00,20449.00
144.10,20477.61
144.20,20506.24
144.30,20534.89
144.40,20563.56
144.50,20592.25
144.60,20620.96
144.70,20649.69
144.80,20678.44
144.90,20707.21
145.00,20736.00
145.10,20764.81
145.20,20793.64
145.30,20822.49
145.40,20851.36
145.50,20880.25
145.60,20909.16
145.70,20938.09
145.80,20967.04
145.90,20996.01
146.00,21025.00
146.10,21054.01
146.20,21083.04
146.30,21112.09
146.40,21141.16
146.50,21170.25
146.60,21199.36
146.70,21228.49
146.80,21257.64
146.90,21286.81
147.00,21316.00
147.10,21345.21
147.20,21374.44
147.30,21403.69
147.40,21432.96
147.50,21462.25
147.60,21491.56
147.70,21520.89
147.80,21550.24
147.90,21579.61
148.00,21609.00
148.10,21638.41
148.20,21667.84
148.30,21697.29
148.40,21726.76
148.50,21756.25
148.60,21785.76
148.70,21815.29
148.80,21844.84
148.90,21874.41
149.00,21904.00
149.10,21933.61
149.20,21963.24
149.30,21992.89
149.40,22022.56
149.50,22052.25
149.60,22081.96
149.70,22111.69
149.80,22141.44
149.90,22171.21
150.00,22201.00
150.10,22230.81
150.20,22260.64
150.30,22290.49
150.40,22320.36
150.50,22350.25
150.60,22380.16
150.70,22410.09
150.80,22440.04
150.90,22470.01
151.00,22500.00
151.10,22530.01
151.20,22560.04
151.30,22590.09
151.40,22620.16
151.50,22650.25
151.60,22680.36
151.70,22710.49
151.80,22740.64
151.90,22770.81
152.00,22801.00
152.10,22831.21
152.20,22861.44
152.30,22891.69
152.40,22921.96
152.50,22952.25
152.60,22982.56
152.70,23012.89
152.80,23043.24
152.90,23073.61
153.00,23104.00
153.10,23134.41
153.20,23164.84
153.30,23195.29
153.40,23225.76
153.50,23256.25
153.60,23286.76
153.70,23317.29
153.80,23347.84
153.90,23378.41
154.00,23409.00
154.10,23439.61
154.20,23470.24
154.30,23500.89
154.40,23531.56
154.50,23562.25
154.60,23592.96
154.70,23623.69
154.80,23654.44
154.90,23685.21
155.00,23716.00
155.10,23746.81
155.20,23777.64
155.30,23808.49
155.40,23839.36
155.50,23870.25
155.60,23901.16
155.70,23932.09
155.80,23963.04
155.90,23994.01
156.00,24025.00
156.10,24056.01
156.20,24087.04
156.30,24118.09
156.40,24149.16
156.50,24180.25
156.60,24211.36
156.70,24242.49
156.80,24273.64
156.90,24304.81
157.00,24336.00
157.10,24367.21
157.20,24398.44
157.30,24429.69
157.40,24460.96
157.50,24492.25
157.60,24523.56
157.70,24554.89
157.80,24586.24
157.90,24617.61
158.00,24649.00
158.10,24680.41
158.20,24711.84
158.30,24743.29
158.40,24774.76
158.50,24806.25
158.60,24837.76
158.70,24869.29
158.80,24900.84
158.90,24932.41
159.00,24964.00
