x,y
13.80,111.51
13.90,113.86
14.00,115.72
14.10,117.86
14.20,119.99
14.30,121.86
14.40,124.19
14.50,125.75
14.60,127.93
14.70,130.31
14.80,132.29
14.90,134.79
15.00,137.18
15.10,139.48
15.20,142.55
15.30,145.22
15.40,148.17
15.50,150.07
15.60,152.10
15.70,154.70
15.80,156.69
15.90,158.67
16.00,161.04
16.10,163.51
16.20,165.92
16.30,168.37
16.40,171.15
16.50,173.27
16.60,175.89
16.70,177.97
16.80,180.35
16.90,182.76
17.00,185.39
17.10,188.46
17.20,191.40
17.30,193.43
17.40,196.29
17.50,199.18
17.60,202.42
17.70,205.20
17.80,208.80
17.90,210.95
18.00,213.59
18.10,216.28
18.20,219.97
18.30,222.68
18.40,224.99
18.50,227.65
18.60,230.45
18.70,233.59
18.80,236.10
18.90,239.69
19.00,242.45
19.10,245.95
19.20,249.68
19.30,252.58
19.40,255.81
19.50,259.55
19.60,262.70
19.70,266.05
19.80,268.74
19.90,272.46
20.00,276.13
20.10,278.55
20.20,281.53
20.30,284.57
20.40,287.87
20.50,291.31
20.60,294.55
20.70,297.52
20.80,300.71
20.90,304.44
21.00,307.55
21.10,310.86
21.20,314.52
21.30,317.70
21.40,321.40
21.50,325.35
21.60,329.07
21.70,333.03
21.80,336.41
21.90,340.15
22.00,343.60
22.10,347.31
22.20,351.58
22.30,355.93
22.40,359.37
22.50,362.43
22.60,365.87
22.70,369.97
22.80,373.66
22.90,378.08
23.00,381.69
23.10,385.89
23.20,389.25
23.30,393.02
23.40,397.82
23.50,401.29
23.60,405.70
23.70,410.03
23.80,414.81
23.90,419.02
24.00,423.36
24.10,427.27
24.20,430.82
24.30,435.71
24.40,439.46
24.50,443.56
24.60,447.86
24.70,451.67
24.80,456.69
24.90,461.18
25.00,465.16
25.10,470.44
25.20,474.48
25.30,478.59
25.40,483.32
25.50,487.57
25.60,492.39
25.70,497.59
25.80,502.60
25.90,507.03
26.00,511.94
26.10,516.33
26.20,520.89
26.30,525.35
26.40,530.29
26.50,534.28
26.60,538.95
26.70,543.34
26.80,548.80
26.90,553.48
27.00,558.21
27.10,563.36
27.20,567.90
27.30,572.04
27.40,577.53
27.50,582.51
27.60,587.24
27.70,591.59
27.80,596.10
27.90,600.96
28.00,606.08
28.10,610.52
28.20,615.65
28.30,621.50
28.40,625.75
28.50,631.48
28.60,635.72
28.70,640.00
28.80,645.10
28.90,650.12
29.00,655.14
29.10,660.00
29.20,664.95
29.30,669.37
29.40,674.91
29.50,679.57
29.60,684.38
29.70,689.85
29.80,695.14
29.90,700.20
30.00,705.62
30.10,710.70
30.20,716.06
30.30,721.70
30.40,726.49
30.50,732.24
30.60,737.19
30.70,742.30
30.80,747.87
30.90,753.13
31.00,757.99
31.10,763.30
31.20,768.86
31.30,774.27
31.40,779.68
31.50,785.15
31.60,790.95
31.70,796.93
31.80,802.02
31.90,807.78
32.00,813.70
32.10,819.48
32.20,824.85
32.30,831.01
32.40,836.64
32.50,843.05
32.60,849.68
32.70,855.72
32.80,861.53
32.90,867.11
33.00,872.39
33.10,878.75
33.20,884.78
33.30,890.18
33.40,896.42
33.50,902.14
33.60,908.90
33.70,915.63
33.80,921.79
33.90,927.44
34.00,933.85
34.10,940.07
34.20,946.64
34.30,953.56
34.40,959.66
34.50,966.23
34.60,973.38
34.70,979.87
34.80,986.06
34.90,992.43
35.00,998.35
35.10,1004.53
35.20,1011.43
35.30,1017.86
35.40,1024.44
35.50,1030.62
35.60,1036.99
35.70,1043.65
35.80,1049.91
35.90,1056.79
36.00,1063.52
36.10,1070.30
36.20,1077.23
36.30,1084.40
36.40,1091.21
36.50,1098.66
36.60,1105.13
36.70,1111.67
36.80,1118.01
36.90,1124.80
37.00,1131.17
37.10,1137.41
37.20,1144.91
37.30,1151.26
37.40,1158.12
37.50,1165.02
37.60,1171.20
37.70,1177.95
37.80,1185.22
37.90,1192.17
38.00,1199.89
38.10,1207.05
38.20,1214.14
38.30,1221.20
38.40,1228.26
38.50,1235.08
38.60,1241.60
38.70,1248.75
38.80,1255.07
38.90,1262.55
39.00,1269.07
39.10,1276.34
39.20,1283.16
39.30,1289.98
39.40,1296.93
39.50,1303.73
39.60,1310.84
39.70,1318.42
39.80,1325.39
39.90,1332.58
40.00,1340.71
40.10,1348.35
40.20,1354.89
40.30,1361.98
40.40,1369.33
40.50,1376.38
40.60,1384.60
40.70,1391.40
40.80,1398.87
40.90,1406.49
41.00,1414.48
41.10,1422.48
41.20,1429.99
41.30,1436.95
41.40,1443.88
41.50,1450.71
41.60,1458.14
41.70,1465.86
41.80,1474.10
41.90,1482.24
42.00,1490.54
42.10,1498.39
42.20,1505.74
42.30,1513.90
42.40,1521.18
42.50,1529.02
42.60,1537.28
42.70,1545.62
42.80,1553.69
42.90,1562.04
43.00,1569.78
43.10,1577.47
43.20,1585.41
43.30,1593.41
43.40,1601.59
43.50,1610.05
43.60,1618.68
43.70,1626.45
43.80,1635.09
43.90,1642.44
44.00,1650.81
44.10,1658.65
44.20,1667.29
44.30,1675.54
44.40,1684.06
44.50,1692.47
44.60,1700.39
44.70,1708.16
44.80,1716.68
44.90,1724.79
45.00,1732.42
45.10,1739.87
45.20,1748.71
45.30,1756.75
45.40,1765.61
45.50,1774.72
45.60,1782.56
45.70,1791.08
45.80,1799.85
45.90,1807.90
46.00,1816.58
46.10,1824.73
46.20,1832.86
46.30,1841.65
46.40,1851.01
46.50,1859.78
46.60,1867.87
46.70,1876.89
46.80,1885.11
46.90,1893.66
47.00,1901.57
47.10,1910.01
47.20,1918.54
47.30,1927.68
47.40,1936.06
47.50,1944.28
47.60,1952.81
47.70,1961.64
47.80,1969.72
47.90,1978.54
48.00,1987.40
48.10,1996.56
48.20,2005.88
48.30,2014.82
48.40,2024.02
48.50,2032.30
48.60,2040.89
48.70,2050.12
48.80,2059.34
48.90,2068.55
49.00,2077.67
49.10,2086.44
49.20,2095.24
49.30,2104.11
49.40,2113.21
49.50,2123.08
49.60,2132.29
49.70,2141.56
49.80,2150.65
49.90,2159.86
50.00,2169.11
50.10,2178.83
50.20,2187.71
50.30,2197.61
50.40,2207.00
50.50,2216.52
50.60,2226.52
50.70,2236.20
50.80,2245.40
50.90,2255.22
51.00,2264.36
51.10,2273.94
51.20,2283.39
51.30,2292.90
51.40,2302.22
51.50,2311.71
51.60,2322.09
51.70,2331.47
51.80,2341.24
51.90,2350.36
52.00,2360.00
52.10,2370.11
52.20,2379.53
52.30,2388.85
52.40,2398.99
52.50,2408.46
52.60,2417.95
52.70,2426.87
52.80,2436.98
52.90,2446.20
53.00,2456.06
53.10,2465.72
53.20,2474.83
53.30,2485.30
53.40,2495.00
53.50,2505.52
53.60,2515.13
53.70,2524.54
53.80,2534.21
53.90,2544.27
54.00,2554.33
54.10,2565.25
54.20,2575.12
54.30,2585.19
54.40,2594.58
54.50,2603.91
54.60,2613.77
54.70,2624.13
54.80,2634.25
54.90,2644.64
55.00,2655.19
55.10,2665.86
55.20,2676.27
55.30,2686.63
55.40,2696.71
55.50,2706.56
55.60,2716.86
55.70,2727.60
55.80,2737.88
55.90,2748.17
56.00,2758.12
56.10,2769.14
56.20,2779.77
56.30,2790.38
56.40,2800.79
56.50,2811.37
56.60,2821.50
56.70,2832.33
56.80,2843.04
56.90,2853.75
57.00,2864.45
57.10,2875.31
57.20,2886.84
57.30,2898.11
57.40,2909.38
57.50,2920.14
57.60,2931.41
57.70,2942.91
57.80,2954.03
57.90,2965.61
58.00,2976.56
58.10,2987.77
58.20,2999.10
58.30,3009.13
58.40,3019.47
58.50,3030.69
58.60,3042.21
58.70,3053.48
58.80,3064.25
58.90,3075.09
59.00,3085.94
59.10,3096.65
59.20,3108.11
59.30,3119.91
59.40,3131.89
59.50,3143.13
59.60,3154.20
59.70,3165.22
59.80,3176.97
59.90,3188.01
60.00,3199.48
60.10,3210.54
60.20,3221.86
60.30,3232.86
60.40,3243.79
60.50,3255.01
60.60,3265.93
60.70,3277.28
60.80,3289.06
60.90,3300.77
61.00,3312.82
61.10,3324.14
61.20,3336.33
61.30,3347.57
61.40,3359.55
61.50,3371.00
61.60,3382.36
61.70,3393.54
61.80,3405.52
61.90,3417.13
62.00,3429.10
62.10,3440.07
62.20,3451.35
62.30,3462.44
62.40,3474.10
62.50,3486.72
62.60,3498.34
62.70,3510.43
62.80,3522.73
62.90,3534.28
63.00,3545.58
63.10,3557.49
63.20,3569.05
63.30,3581.89
63.40,3594.34
63.50,3605.57
63.60,3617.11
63.70,3629.08
63.80,3641.29
63.90,3653.98
64.00,3666.18
64.10,3678.81
64.20,3690.87
64.30,3702.22
64.40,3714.14
64.50,3727.21
64.60,3740.32
64.70,3752.54
64.80,3764.47
64.90,3776.58
65.00,3788.82
65.10,3801.29
65.20,3813.54
65.30,3826.54
65.40,3839.11
65.50,3851.59
65.60,3864.01
65.70,3876.57
65.80,3888.71
65.90,3901.14
66.00,3913.77
66.10,3926.22
66.20,3938.05
66.30,3950.74
66.40,3962.67
66.50,3976.13
66.60,3989.58
66.70,4002.11
66.80,4014.64
66.90,4027.90
67.00,4040.46
67.10,4053.18
67.20,4066.05
67.30,4079.13
67.40,4091.96
67.50,4104.29
67.60,4117.40
67.70,4129.43
67.80,4141.79
67.90,4154.27
68.00,4167.93
68.10,4180.36
68.20,4193.78
68.30,4206.09
68.40,4218.99
68.50,4232.15
68.60,4246.07
68.70,4258.98
68.80,4271.95
68.90,4284.86
69.00,4298.61
69.10,4311.34
69.20,4324.23
69.30,4338.28
69.40,4351.39
69.50,4364.34
69.60,4376.76
69.70,4390.13
69.80,4403.02
69.90,4416.52
70.00,4429.57
70.10,4442.51
70.20,4456.30
70.30,4469.58
70.40,4483.37
70.50,4497.45
70.60,4511.52
70.70,4524.83
70.80,4538.33
70.90,4551.23
71.00,4564.87
71.10,4578.07
71.20,4591.83
71.30,4606.04
71.40,4619.77
71.50,4632.69
71.60,4645.88
71.70,4659.49
71.80,4673.52
71.90,4686.80
72.00,4701.22
72.10,4715.48
72.20,4729.58
72.30,4743.51
72.40,4756.78
72.50,4770.26
72.60,4784.05
72.70,4798.55
72.80,4812.80
72.90,4827.08
73.00,4840.39
73.10,4854.11
73.20,4868.33
73.30,4882.01
73.40,4896.26
73.50,4910.36
73.60,4924.39
73.70,4938.48
73.80,4952.78
73.90,4966.80
74.00,4980.50
74.10,4994.05
74.20,5008.47
74.30,5022.47
74.40,5037.05
74.50,5051.35
74.60,5065.62
74.70,5080.41
74.80,5094.74
74.90,5108.89
75.00,5123.19
75.10,5137.49
75.20,5151.75
75.30,5165.43
75.40,5179.43
75.50,5193.34
75.60,5207.67
75.70,5221.91
75.80,5236.60
75.90,5250.87
76.00,5265.37
76.10,5279.66
76.20,5294.66
76.30,5308.85
76.40,5324.00
76.50,5338.52
76.60,5352.77
76.70,5367.33
76.80,5381.69
76.90,5396.78
77.00,5411.34
77.10,5425.68
77.20,5439.88
77.30,5454.41
77.40,5469.36
77.50,5484.47
77.60,5499.56
77.70,5514.13
77.80,5528.82
77.90,5543.35
78.00,5558.91
78.10,5573.71
78.20,5587.85
78.30,5603.19
78.40,5618.05
78.50,5632.91
78.60,5647.11
78.70,5662.00
78.80,5676.95
78.90,5691.81
79.00,5706.90
79.10,5722.13
79.20,5737.83
79.30,5752.81
79.40,5767.58
79.50,5782.24
79.60,5798.18
79.70,5812.82
79.80,5827.96
79.90,5843.68
80.00,5859.37
80.10,5875.10
80.20,5890.36
80.30,5905.99
80.40,5921.34
80.50,5937.10
80.60,5951.68
80.70,5966.87
80.80,5982.31
80.90,5998.22
81.00,6013.34
81.10,6029.51
81.20,6044.62
81.30,6060.10
81.40,6075.37
81.50,6091.68
81.60,6107.71
81.70,6123.93
81.80,6139.10
81.90,6154.83
82.00,6170.30
82.10,6185.86
82.20,6201.84
82.30,6217.05
82.40,6233.31
82.50,6248.93
82.60,6264.62
82.70,6280.72
82.80,6296.43
82.90,6312.28
83.00,6328.03
83.10,6344.15
83.20,6360.73
83.30,6377.23
83.40,6393.10
83.50,6409.26
83.60,6425.67
83.70,6441.81
83.80,6457.83
83.90,6474.08
84.00,6490.57
84.10,6507.03
84.20,6522.81
84.30,6538.47
84.40,6554.71
84.50,6571.34
84.60,6587.23
84.70,6603.82
84.80,6620.33
84.90,6636.41
85.00,6652.26
85.10,6668.71
85.20,6685.28
85.30,6702.11
85.40,6718.43
85.50,6734.33
85.60,6751.38
85.70,6767.65
85.80,6783.50
85.90,6800.52
86.00,6817.14
86.10,6833.52
86.20,6850.04
86.30,6866.71
86.40,6883.55
86.50,6899.37
86.60,6916.09
86.70,6932.60
86.80,6949.13
86.90,6965.35
87.00,6981.89
87.10,6999.47
87.20,7015.70
87.30,7033.44
87.40,7049.30
87.50,7066.47
87.60,7082.74
87.70,7099.59
87.80,7116.62
87.90,7133.52
88.00,7150.01
88.10,7166.79
88.20,7183.19
88.30,7199.70
88.40,7217.10
88.50,7234.27
88.60,7251.56
88.70,7269.18
88.80,7286.08
88.90,7303.01
89.00,7320.21
89.10,7337.07
89.20,7353.94
89.30,7371.33
89.40,7388.20
89.50,7404.82
89.60,7421.73
89.70,7438.98
89.80,7456.75
89.90,7473.64
90.00,7491.46
90.10,7508.26
90.20,7525.60
90.30,7542.16
90.40,7559.58
90.50,7577.35
90.60,7594.55
90.70,7612.11
90.80,7629.65
90.90,7646.22
91.00,7663.98
91.10,7681.17
91.20,7698.29
91.30,7716.13
91.40,7733.14
91.50,7751.40
91.60,7768.91
91.70,7786.53
91.80,7805.15
91.90,7823.47
92.00,7841.55
92.10,7859.22
92.20,7877.42
92.30,7894.89
92.40,7913.61
92.50,7931.33
92.60,7949.70
92.70,7967.04
92.80,7984.55
92.90,8003.11
93.00,8021.48
93.10,8040.09
93.20,8058.40
93.30,8076.02
93.40,8093.72
93.50,8111.34
93.60,8129.37
93.70,8147.58
93.80,8165.70
93.90,8184.40
94.00,8201.89
94.10,8220.55
94.20,8239.07
94.30,8257.59
94.40,8275.63
94.50,8293.70
94.60,8312.33
94.70,8330.65
94.80,8348.56
94.90,8367.05
95.00,8384.83
95.10,8403.21
95.20,8421.07
95.30,8439.88
95.40,8458.56
95.50,8476.95
95.60,8495.48
95.70,8513.90
95.80,8532.99
95.90,8552.31
96.00,8570.40
96.10,8589.29
96.20,8608.31
96.30,8626.75
96.40,8645.75
96.50,8663.69
96.60,8682.04
96.70,8701.15
96.80,8718.89
96.90,8737.43
97.00,8755.57
97.10,8773.50
97.20,8792.12
97.30,8810.19
97.40,8828.51
97.50,8847.48
97.60,8866.35
97.70,8885.10
97.80,8903.85
97.90,8922.80
98.00,8941.88
98.10,8960.84
98.20,8980.14
98.30,8999.69
98.40,9018.70
98.50,9037.69
98.60,9056.28
98.70,9074.56
98.80,9094.30
98.90,9112.81
99.00,9132.62
99.10,9151.58
99.20,9170.91
99.30,9189.85
99.40,9208.97
99.50,9228.98
99.60,9247.82
99.70,9267.09
99.80,9285.75
99.90,9304.92
100.00,9324.44
100.10,9343.59
100.20,9363.38
100.30,9382.74
100.40,9402.32
100.50,9421.81
100.60,9440.83
100.70,9460.38
100.80,9479.11
100.90,9497.88
101.00,9517.03
101.10,9536.48
101.20,9555.47
101.30,9575.20
101.40,9594.16
101.50,9614.02
101.60,9634.35
101.70,9653.72
101.80,9673.42
101.90,9692.79
102.00,9712.68
102.10,9733.20
102.20,9752.52
102.30,9773.06
102.40,9792.75
102.50,9812.80
102.60,9832.58
102.70,9852.74
102.80,9872.55
102.90,9892.44
103.00,9911.42
103.10,9931.05
103.20,9950.17
103.30,9969.66
103.40,9988.99
103.50,10009.36
103.60,10029.45
103.70,10049.43
103.80,10069.07
103.90,10089.07
104.00,10108.89
104.10,10128.60
104.20,10148.28
104.30,10168.87
104.40,10189.97
104.50,10209.58
104.60,10229.78
104.70,10249.21
104.80,10270.33
104.90,10291.11
105.00,10311.55
105.10,10332.29
105.20,10352.96
105.30,10373.16
105.40,10392.82
105.50,10412.89
105.60,10433.82
105.70,10454.18
105.80,10474.73
105.90,10495.11
106.00,10515.97
106.10,10536.58
106.20,10557.39
106.30,10577.32
106.40,10597.87
106.50,10619.13
106.60,10639.67
106.70,10660.56
106.80,10681.59
106.90,10702.21
107.00,10722.77
107.10,10743.59
107.20,10764.42
107.30,10784.46
107.40,10805.49
107.50,10825.44
107.60,10845.81
107.70,10867.09
107.80,10888.29
107.90,10908.75
108.00,10930.49
108.10,10951.29
108.20,10972.93
108.30,10993.75
108.40,11015.66
108.50,11036.75
108.60,11058.14
108.70,11079.33
108.80,11099.93
108.90,11120.87
109.00,11142.06
109.10,11163.26
109.20,11184.24
109.30,11204.58
109.40,11225.71
109.50,11247.68
109.60,11269.34
109.70,11290.82
109.80,11311.29
109.90,11332.20
110.00,11353.61
110.10,11374.74
110.20,11395.59
110.30,11417.63
110.40,11439.15
110.50,11460.40
110.60,11481.90
110.70,11503.20
110.80,11525.51
110.90,11547.32
111.00,11568.63
111.10,11589.68
111.20,11611.80
111.30,11633.73
111.40,11656.02
111.50,11676.72
111.60,11698.29
111.70,11719.56
111.80,11741.42
111.90,11763.49
112.00,11785.03
112.10,11806.03
112.20,11828.47
112.30,11851.00
112.40,11872.19
112.50,11894.93
112.60,11916.62
112.70,11937.65
112.80,11959.21
112.90,11980.89
113.00,12002.15
113.10,12023.90
113.20,12045.33
113.30,12067.86
113.40,12089.33
113.50,12111.48
113.60,12132.72
113.70,12154.72
113.80,12177.43
113.90,12199.50
114.00,12221.47
114.10,12243.81
114.20,12266.03
114.30,12288.14
114.40,12309.41
114.50,12331.15
114.60,12353.48
114.70,12376.03
114.80,12398.85
114.90,12421.70
115.00,12444.21
115.10,12466.49
115.20,12488.95
115.30,12510.86
115.40,12533.67
115.50,12556.77
115.60,12579.33
115.70,12602.19
115.80,12624.40
115.90,12647.03
116.00,12669.30
116.10,12692.33
116.20,12714.13
116.30,12736.66
116.40,12759.13
116.50,12781.88
116.60,12804.50
116.70,12827.52
116.80,12849.94
116.90,12872.15
117.00,12895.60
117.10,12918.26
117.20,12940.20
117.30,12962.97
117.40,12986.20
117.50,13008.48
117.60,13031.24
117.70,13054.29
117.80,13077.63
117.90,13100.67
118.00,13123.66
118.10,13146.44
118.20,13169.49
118.30,13192.18
118.40,13215.59
118.50,13238.01
118.60,13261.31
118.70,13284.15
118.80,13307.39
118.90,13331.21
119.00,13353.86
119.10,13377.33
119.20,13400.43
119.30,13423.90
119.40,13447.51
119.50,13471.04
119.60,13494.13
119.70,13517.47
119.80,13540.35
119.90,13563.12
120.00,13586.21
120.10,13609.47
120.20,13632.87
120.30,13655.72
120.40,13679.13
120.50,13702.47
120.60,13725.04
120.70,13748.79
120.80,13772.12
120.90,13795.07
121.00,13819.50
121.10,13843.16
121.20,13866.79
121.30,13890.13
121.40,13913.96
121.50,13937.32
121.60,13960.60
121.70,13983.44
121.80,14007.62
121.90,14031.87
122.00,14055.32
122.10,14079.72
122.20,14104.26
122.30,14127.52
122.40,14150.80
122.50,14174.64
122.60,14199.18
122.70,14222.76
122.80,14246.83
122.90,14270.85
123.00,14294.49
123.10,14319.13
123.20,14343.54
123.30,14367.62
123.40,14391.52
123.50,14415.72
123.60,14439.89
123.70,14464.15
123.80,14487.78
123.90,14512.02
124.00,14536.29
124.10,14560.37
124.20,14584.26
124.30,14608.45
124.40,14632.98
124.50,14656.83
124.60,14680.86
124.70,14705.31
124.80,14729.68
124.90,14753.73
125.00,14777.51
125.10,14802.33
125.20,14826.85
125.30,14851.55
125.40,14875.74
125.50,14899.40
125.60,14924.76
125.70,14948.82
125.80,14973.36
125.90,14997.86
126.00,15022.27
126.10,15046.68
126.20,15071.88
126.30,15096.78
126.40,15120.94
126.50,15146.30
126.60,15170.99
126.70,15195.48
126.80,15220.04
126.90,15244.49
127.00,15268.68
127.10,15293.51
127.20,15317.59
127.30,15342.25
127.40,15367.28
127.50,15392.32
127.60,15416.97
127.70,15442.34
127.80,15466.27
127.90,15491.34
128.00,15516.19
128.10,15540.95
128.20,15565.20
128.30,15590.61
128.40,15615.49
128.50,15640.26
128.60,15665.25
128.70,15690.39
128.80,15715.23
128.90,15739.46
129.00,15764.90
129.10,15789.29
129.20,15814.66
129.30,15840.25
129.40,15865.42
129.50,15890.16
129.60,15915.46
129.70,15940.07
129.80,15965.80
129.90,15991.80
130.00,16017.42
130.10,16042.46
130.20,16067.24
130.30,16093.09
130.40,16118.95
130.50,16144.66
130.60,16169.57
130.70,16195.22
130.80,16220.49
130.90,16246.68
131.00,16271.93
131.10,16297.15
131.20,16322.45
131.30,16348.06
131.40,16373.34
131.50,16398.94
131.60,16425.05
131.70,16451.35
131.80,16476.96
131.90,16502.85
132.00,16528.47
132.10,16553.27
132.20,16579.00
132.30,16605.12
132.40,16631.58
132.50,16657.35
132.60,16682.99
132.70,16709.17
132.80,16735.59
132.90,16760.96
133.00,16786.88
133.10,16812.88
133.20,16838.86
133.30,16863.96
133.40,16889.82
133.50,16916.63
133.60,16942.54
133.70,16968.71
133.80,16994.79
133.90,17021.69
134.00,17047.60
134.10,17074.21
134.20,17100.50
134.30,17126.15
134.40,17152.40
134.50,17178.67
134.60,17204.60
134.70,17230.78
134.80,17256.70
134.90,17282.88
135.00,17309.24
135.10,17335.94
135.20,17362.45
135.30,17388.15
135.40,17414.41
135.50,17441.08
135.60,17467.54
135.70,17493.52
135.80,17520.02
135.90,17545.95
136.00,17572.28
136.10,17598.54
136.20,17624.46
136.30,17650.54
136.40,17677.46
136.50,17703.77
136.60,17729.86
136.70,17756.12
136.80,17782.36
136.90,17808.32
137.00,17835.77
137.10,17863.23
137.20,17890.60
137.30,17917.12
137.40,17943.45
137.50,17970.17
137.60,17996.81
137.70,18023.49
137.80,18049.85
137.90,18077.27
138.00,18104.45
138.10,18130.66
138.20,18158.04
138.30,18184.89
138.40,18211.68
138.50,18238.16
138.60,18265.27
138.70,18291.79
138.80,18319.24
138.90,18345.88
139.00,18372.56
139.10,18399.81
139.20,18427.34
139.30,18454.59
139.40,18481.41
139.50,18508.99
139.60,18536.41
139.70,18563.91
139.80,18591.59
139.90,18618.27
140.00,18645.27
140.10,18672.55
140.20,18700.47
140.30,18727.70
140.40,18754.45
140.50,18781.49
140.60,18809.28
140.70,18836.67
140.80,18864.05
140.90,18892.13
141.00,18919.72
141.10,18947.27
141.20,18975.22
141.30,19002.92
141.40,19030.87
141.50,19058.88
141.60,19086.57
141.70,19113.99
141.80,19142.24
141.90,19170.31
142.00,19198.13
142.10,19225.35
142.20,19252.80
142.30,19280.74
142.40,19308.45
142.50,19336.14
142.60,19364.16
142.70,19392.11
142.80,19420.24
142.90,19447.59
143.00,19476.14
143.10,19504.54
143.20,19532.66
143.30,19561.24
143.40,19589.48
143.50,19617.17
143.60,19645.66
143.70,19673.82
143.80,19701.39
143.90,19729.37
144.00,19758.23
144.10,19786.45
144.20,19813.74
144.30,19841.85
144.40,19870.34
144.50,19898.47
144.60,19927.19
144.70,19955.30
144.80,19983.22
144.90,20011.95
145.00,20040.35
145.10,20068.35
145.20,20096.61
145.30,20125.53
145.40,20154.14
145.50,20182.29
145.60,20210.60
145.70,20239.11
145.80,20268.01
145.90,20296.18
146.00,20324.58
146.10,20353.63
146.20,20382.28
146.30,20410.73
146.40,20438.45
146.50,20466.29
146.60,20495.05
146.70,20524.37
146.80,20552.67
146.90,20581.09
147.00,20609.34
147.10,20638.52
147.20,20666.97
147.30,20695.44
147.40,20723.97
147.50,20752.32
147.60,20781.56
147.70,20810.34
147.80,20839.37
147.90,20868.64
148.00,20896.80
148.10,20925.47
148.20,20954.17
148.30,20982.84
148.40,21011.67
148.50,21040.91
148.60,21069.78
148.70,21099.07
148.80,21128.09
148.90,21157.41
149.00,21186.05
149.10,21215.17
149.20,21244.45
149.30,21273.35
149.40,21302.59
149.50,21332.07
149.60,21360.75
149.70,21390.38
149.80,21419.53
149.90,21448.50
150.00,21477.80
150.10,21507.28
150.20,21536.71
150.30,21565.56
150.40,21594.58
150.50,21624.57
150.60,21654.11
150.70,21683.73
150.80,21712.63
150.90,21742.00
151.00,21771.09
151.10,21800.74
151.20,21830.38
151.30,21860.03
151.40,21889.59
151.50,21919.10
151.60,21949.02
151.70,21978.72
151.80,22008.72
151.90,22038.64
152.00,22067.92
152.10,22097.50
152.20,22127.50
152.30,22157.47
152.40,22188.05
152.50,22218.00
152.60,22247.11
152.70,22276.74
152.80,22306.93
152.90,22337.17
153.00,22367.39
153.10,22397.66
153.20,22427.59
153.30,22457.44
153.40,22487.33
153.50,22517.31
153.60,22546.78
153.70,22576.62
153.80,22607.12
153.90,22636.88
154.00,22667.24
154.10,22696.98
154.20,22727.32
154.30,22757.66
154.40,22787.25
154.50,22817.68
154.60,22848.05
154.70,22878.49
154.80,22908.77
154.90,22939.18
155.00,22969.37
155.10,22999.02
155.20,23028.83
155.30,23059.57
155.40,23090.57
155.50,23121.15
155.60,23151.00
155.70,23181.70
155.80,23212.56
155.90,23243.01
156.00,23274.16
156.10,23304.08
156.20,23334.74
156.30,23365.73
156.40,23396.74
156.50,23428.17
156.60,23458.18
156.70,23488.70
156.80,23518.93
156.90,23550.05
157.00,23581.32
157.10,23611.84
157.20,23642.66
157.30,23673.06
157.40,23703.71
157.50,23735.02
157.60,23765.76
157.70,23795.99
157.80,23826.29
157.90,23856.50
158.00,23887.57
158.10,23918.34
158.20,23949.57
158.30,23980.59
158.40,24011.72
158.50,24043.09
158.60,24074.88
158.70,24105.76
