x,y
19.80,331.89
19.90,369.87
20.00,369.45
20.10,340.24
20.20,372.88
20.30,373.58
20.40,376.22
20.50,373.98
20.60,370.33
20.70,372.34
20.80,370.37
20.90,402.21
21.00,387.92
21.10,397.26
21.20,399.18
21.30,409.36
21.40,410.23
21.50,434.86
21.60,432.80
21.70,420.95
21.80,417.25
21.90,419.95
22.00,437.16
22.10,441.70
22.20,464.22
22.30,465.49
22.40,446.22
22.50,439.65
22.60,450.18
22.70,487.62
22.80,479.81
22.90,482.61
23.00,481.56
23.10,493.68
23.20,476.63
23.30,474.85
23.40,523.50
23.50,486.12
23.60,524.67
23.70,534.13
23.80,532.81
23.90,547.74
24.00,522.83
24.10,543.43
24.20,531.05
24.30,562.18
24.40,548.15
24.50,557.92
24.60,555.52
24.70,538.95
24.80,583.00
24.90,594.22
25.00,568.47
25.10,604.22
25.20,575.10
25.30,578.82
25.40,612.58
25.50,586.76
25.60,611.33
25.70,632.05
25.80,621.18
25.90,623.74
26.00,633.12
26.10,616.82
26.20,627.52
26.30,632.22
26.40,657.13
26.50,634.28
26.60,666.23
26.70,640.68
26.80,690.19
26.90,653.94
27.00,673.59
27.10,699.20
27.20,691.27
27.30,672.66
27.40,720.83
27.50,688.51
27.60,686.78
27.70,704.76
27.80,705.67
27.90,725.47
28.00,737.38
28.10,715.59
28.20,733.26
28.30,767.40
28.40,736.12
28.50,772.33
28.60,737.09
28.70,748.12
28.80,787.72
28.90,798.48
29.00,773.99
29.10,786.28
29.20,778.69
29.30,783.17
29.40,825.29
29.50,790.61
29.60,795.95
29.70,812.56
29.80,847.67
29.90,847.13
30.00,839.60
30.10,857.92
30.20,843.33
30.30,860.77
30.40,851.88
30.50,874.63
30.60,858.88
30.70,887.30
30.80,899.99
30.90,886.55
31.00,876.29
31.10,881.99
31.20,905.45
31.30,903.07
31.40,927.26
31.50,908.15
31.60,956.07
31.70,939.58
31.80,944.56
31.90,942.07
32.00,969.88
32.10,987.79
32.20,959.90
32.30,980.94
32.40,1001.96
32.50,1009.30
32.60,1018.06
32.70,1006.89
32.80,996.33
32.90,1004.26
33.00,1001.61
33.10,1033.16
33.20,1034.93
33.30,1037.31
33.40,1048.26
33.50,1058.41
33.60,1075.00
33.70,1084.39
33.80,1096.04
33.90,1081.15
34.00,1094.18
34.10,1097.53
34.20,1107.24
34.30,1129.05
34.40,1130.03
34.50,1119.40
34.60,1153.09
34.70,1137.46
34.80,1156.85
34.90,1165.85
35.00,1135.51
35.10,1167.11
35.20,1188.10
35.30,1182.42
35.40,1180.76
35.50,1183.58
35.60,1177.26
35.70,1220.69
35.80,1212.98
35.90,1230.19
36.00,1213.06
36.10,1220.94
36.20,1251.80
36.30,1261.43
36.40,1268.18
36.50,1280.61
36.60,1279.58
36.70,1266.29
36.80,1261.51
36.90,1281.93
37.00,1288.26
37.10,1299.57
37.20,1335.14
37.30,1298.13
37.40,1345.10
37.50,1354.55
37.60,1326.80
37.70,1344.68
37.80,1359.44
37.90,1352.16
38.00,1387.41
38.10,1391.09
38.20,1389.73
38.30,1390.29
38.40,1401.09
38.50,1399.16
38.60,1401.21
38.70,1441.81
38.80,1411.96
38.90,1455.53
39.00,1419.80
39.10,1461.40
39.20,1448.20
39.30,1470.06
39.40,1477.21
39.50,1459.41
39.60,1508.69
39.70,1516.57
39.80,1505.22
39.90,1525.59
40.00,1541.73
40.10,1549.23
40.20,1514.98
40.30,1536.83
40.40,1548.50
40.50,1536.17
40.60,1588.15
40.70,1560.65
40.80,1586.26
40.90,1611.62
41.00,1612.54
41.10,1620.86
41.20,1627.41
41.30,1609.26
41.40,1614.43
41.50,1622.25
41.60,1651.10
41.70,1652.56
41.80,1673.26
41.90,1689.16
42.00,1703.19
42.10,1692.15
42.20,1702.19
42.30,1706.35
42.40,1709.33
42.50,1746.50
42.60,1739.85
42.70,1761.53
42.80,1762.91
42.90,1769.76
43.00,1774.27
43.10,1775.81
43.20,1786.75
43.30,1789.85
43.40,1810.10
43.50,1822.34
43.60,1832.70
43.70,1830.45
43.80,1843.83
43.90,1823.27
44.00,1838.27
44.10,1853.22
44.20,1880.22
44.30,1882.50
44.40,1903.20
44.50,1880.02
44.60,1904.77
44.70,1904.78
44.80,1931.55
44.90,1930.71
45.00,1923.50
45.10,1921.64
45.20,1957.04
45.30,1938.87
45.40,1991.37
45.50,1991.47
45.60,1980.34
45.70,1986.45
45.80,2025.02
45.90,2013.95
46.00,2046.75
46.10,2028.54
46.20,2033.79
46.30,2048.55
46.40,2082.36
46.50,2060.99
46.60,2055.32
46.70,2103.51
46.80,2084.37
46.90,2116.89
47.00,2098.73
47.10,2113.91
47.20,2129.03
47.30,2162.99
47.40,2128.47
47.50,2157.30
47.60,2166.42
47.70,2203.07
47.80,2167.02
47.90,2210.86
48.00,2217.15
48.10,2233.60
48.20,2252.74
48.30,2236.86
48.40,2270.21
48.50,2236.40
48.60,2262.38
48.70,2291.99
48.80,2304.63
48.90,2283.90
49.00,2294.14
49.10,2291.80
49.20,2320.36
49.30,2325.61
49.40,2358.13
49.50,2373.80
49.60,2365.36
49.70,2368.12
49.80,2386.08
49.90,2391.07
50.00,2386.35
50.10,2407.24
50.20,2401.01
50.30,2434.17
50.40,2460.60
50.50,2467.67
50.60,2480.43
50.70,2470.24
50.80,2485.06
50.90,2504.85
51.00,2504.11
51.10,2507.22
51.20,2506.57
51.30,2523.92
51.40,2548.16
51.50,2535.69
51.60,2574.23
51.70,2572.76
51.80,2572.80
51.90,2572.58
52.00,2580.88
52.10,2619.62
52.20,2599.97
52.30,2628.94
52.40,2635.46
52.50,2630.98
52.60,2640.82
52.70,2648.77
52.80,2672.53
52.90,2672.00
53.00,2709.99
53.10,2717.00
53.20,2708.03
53.30,2760.14
53.40,2755.46
53.50,2762.61
53.60,2742.87
53.70,2762.39
53.80,2787.96
53.90,2787.06
54.00,2797.05
54.10,2837.86
54.20,2813.75
54.30,2829.36
54.40,2827.49
54.50,2840.40
54.60,2858.00
54.70,2886.28
54.80,2892.14
54.90,2910.65
55.00,2913.94
55.10,2940.55
55.20,2921.33
55.30,2952.56
55.40,2964.45
55.50,2960.12
55.60,2995.17
55.70,3007.57
55.80,2998.91
55.90,3019.17
56.00,3001.90
56.10,3058.30
56.20,3037.69
56.30,3054.84
56.40,3068.37
56.50,3064.80
56.60,3080.86
56.70,3114.20
56.80,3108.08
56.90,3108.41
57.00,3115.62
57.10,3162.75
57.20,3176.27
57.30,3192.39
57.40,3199.01
57.50,3169.14
57.60,3204.31
57.70,3223.67
57.80,3228.68
57.90,3250.78
58.00,3257.66
58.10,3277.33
58.20,3274.59
58.30,3261.52
58.40,3272.50
58.50,3323.83
58.60,3318.94
58.70,3325.79
58.80,3326.30
58.90,3329.14
59.00,3339.78
59.10,3373.02
59.20,3386.72
59.30,3419.67
59.40,3426.29
59.50,3402.57
59.60,3411.33
59.70,3437.15
59.80,3480.05
59.90,3462.25
60.00,3487.85
60.10,3493.32
60.20,3487.28
60.30,3502.54
60.40,3511.16
60.50,3520.83
60.60,3541.45
60.70,3574.82
60.80,3588.20
60.90,3604.55
61.00,3604.48
61.10,3624.34
61.20,3646.94
61.30,3617.06
61.40,3667.23
61.50,3637.59
61.60,3648.45
61.70,3673.17
61.80,3707.03
61.90,3689.33
62.00,3714.18
62.10,3710.85
62.20,3740.52
62.30,3746.92
62.40,3781.79
62.50,3800.31
62.60,3785.28
62.70,3827.96
62.80,3843.75
62.90,3828.47
63.00,3822.35
63.10,3872.82
63.20,3852.63
63.30,3903.73
63.40,3895.08
63.50,3885.35
63.60,3895.76
63.70,3924.38
63.80,3936.66
63.90,3963.56
64.00,3949.79
64.10,4004.89
64.20,3989.68
64.30,3986.82
64.40,4022.67
64.50,4055.93
64.60,4066.76
64.70,4048.00
64.80,4076.53
64.90,4067.88
65.00,4099.82
65.10,4116.73
65.20,4099.97
65.30,4152.30
65.40,4139.78
65.50,4144.90
65.60,4162.33
65.70,4203.06
65.80,4194.93
65.90,4226.46
66.00,4235.85
66.10,4246.55
66.20,4238.52
66.30,4251.63
66.40,4263.73
66.50,4310.51
66.60,4321.02
66.70,4299.83
66.80,4333.30
66.90,4352.38
67.00,4342.39
67.10,4346.55
67.20,4384.26
67.30,4400.92
67.40,4423.26
67.50,4416.84
67.60,4440.82
67.70,4429.32
67.80,4461.69
67.90,4452.33
68.00,4505.65
68.10,4494.29
68.20,4523.70
68.30,4518.89
68.40,4540.46
68.50,4542.98
68.60,4592.06
68.70,4569.66
68.80,4585.38
68.90,4608.99
69.00,4637.17
69.10,4641.51
69.20,4634.17
69.30,4689.29
69.40,4678.27
69.50,4703.52
69.60,4687.83
69.70,4716.44
69.80,4720.94
69.90,4742.81
70.00,4752.24
70.10,4764.02
70.20,4789.15
70.30,4816.48
70.40,4828.97
70.50,4849.05
70.60,4866.01
70.70,4868.41
70.80,4869.84
70.90,4871.71
71.00,4917.91
71.10,4906.15
71.20,4926.99
71.30,4961.71
71.40,4950.63
71.50,4956.32
71.60,4980.42
71.70,4980.37
71.80,5034.64
71.90,5016.42
72.00,5063.67
72.10,5059.46
72.20,5089.08
72.30,5097.47
72.40,5086.96
72.50,5090.90
72.60,5130.21
72.70,5154.36
72.80,5173.96
72.90,5166.47
73.00,5171.12
73.10,5180.29
73.20,5234.83
73.30,5202.66
73.40,5253.29
73.50,5247.64
73.60,5293.62
73.70,5274.23
73.80,5300.20
73.90,5310.04
74.00,5322.29
74.10,5319.17
74.20,5354.86
74.30,5389.23
74.40,5407.32
74.50,5418.90
74.60,5400.91
74.70,5456.39
74.80,5437.37
74.90,5450.39
75.00,5466.86
75.10,5479.17
75.20,5502.00
75.30,5500.69
75.40,5528.68
75.50,5544.92
75.60,5582.16
75.70,5580.49
75.80,5604.32
75.90,5585.46
76.00,5643.02
76.10,5620.39
76.20,5677.22
76.30,5670.93
76.40,5708.20
76.50,5682.55
76.60,5692.62
76.70,5708.46
76.80,5752.83
76.90,5770.76
77.00,5791.76
77.10,5776.35
77.20,5799.09
77.30,5824.16
77.40,5834.30
77.50,5846.15
77.60,5884.67
77.70,5883.00
77.80,5908.50
77.90,5893.06
78.00,5948.93
78.10,5920.45
78.20,5942.00
78.30,5969.53
78.40,5996.10
78.50,5990.90
78.60,6003.45
78.70,6018.55
78.80,6047.84
78.90,6053.25
79.00,6076.91
79.10,6080.49
79.20,6139.77
79.30,6138.06
79.40,6145.92
79.50,6152.06
79.60,6197.92
79.70,6188.13
79.80,6194.46
79.90,6236.54
80.00,6251.28
80.10,6265.64
80.20,6264.92
80.30,6282.18
80.40,6296.17
80.50,6333.00
80.60,6311.48
80.70,6339.54
80.80,6376.65
80.90,6380.98
81.00,6398.78
81.10,6429.12
81.20,6432.63
81.30,6444.96
81.40,6471.59
81.50,6497.98
81.60,6494.04
81.70,6519.81
81.80,6511.18
81.90,6557.50
82.00,6565.10
82.10,6554.08
82.20,6598.11
82.30,6584.94
82.40,6647.34
82.50,6627.08
82.60,6668.88
82.70,6688.12
82.80,6694.04
82.90,6685.79
83.00,6736.29
83.10,6726.22
83.20,6771.38
83.30,6794.35
83.40,6789.37
83.50,6799.23
83.60,6823.70
83.70,6825.71
83.80,6848.90
83.90,6865.71
84.00,6901.17
84.10,6903.64
84.20,6928.82
84.30,6920.92
84.40,6958.19
84.50,6983.35
84.60,6992.29
84.70,7017.71
84.80,7020.06
84.90,7040.77
85.00,7043.37
85.10,7088.28
85.20,7093.57
85.30,7123.72
85.40,7111.85
85.50,7128.01
85.60,7164.24
85.70,7153.04
85.80,7169.28
85.90,7231.69
86.00,7229.68
86.10,7248.14
86.20,7258.79
86.30,7278.60
86.40,7313.34
86.50,7289.25
86.60,7329.93
86.70,7345.12
86.80,7337.74
86.90,7368.41
87.00,7392.51
87.10,7432.87
87.20,7409.69
87.30,7472.03
87.40,7440.19
87.50,7485.64
87.60,7482.38
87.70,7530.59
87.80,7545.26
87.90,7530.90
88.00,7561.00
88.10,7565.34
88.20,7591.19
88.30,7620.04
88.40,7659.29
88.50,7657.41
88.60,7688.29
88.70,7707.03
88.80,7693.82
88.90,7712.19
89.00,7760.89
89.10,7746.94
89.20,7772.08
89.30,7790.75
89.40,7801.50
89.50,7814.14
89.60,7837.80
89.70,7880.36
89.80,7908.69
89.90,7885.03
90.00,7934.43
90.10,7928.25
90.20,7960.45
90.30,7951.73
90.40,7982.99
90.50,8016.41
90.60,8024.23
90.70,8030.96
90.80,8046.30
90.90,8060.20
91.00,8117.91
91.10,8107.52
91.20,8115.13
91.30,8170.36
91.40,8163.81
91.50,8202.52
91.60,8205.20
91.70,8226.02
91.80,8268.83
91.90,8284.44
92.00,8296.34
92.10,8316.64
92.20,8319.57
92.30,8345.65
92.40,8376.16
92.50,8371.47
92.60,8400.85
92.70,8397.64
92.80,8421.02
92.90,8458.73
93.00,8479.67
93.10,8495.82
93.20,8506.71
93.30,8500.75
93.40,8544.25
93.50,8538.75
93.60,8589.40
93.70,8617.69
93.80,8599.82
93.90,8647.35
94.00,8635.24
94.10,8679.78
94.20,8698.34
94.30,8716.64
94.40,8703.55
94.50,8717.50
94.60,8769.40
94.70,8796.35
94.80,8804.03
94.90,8809.72
95.00,8823.57
95.10,8847.12
95.20,8853.41
95.30,8892.13
95.40,8917.32
95.50,8935.67
95.60,8950.62
95.70,8952.15
95.80,9000.82
95.90,9025.87
96.00,9022.44
96.10,9052.20
96.20,9065.99
96.30,9092.61
96.40,9113.50
96.50,9099.73
96.60,9122.54
96.70,9181.76
96.80,9155.56
96.90,9211.42
97.00,9203.71
97.10,9212.79
97.20,9250.92
97.30,9248.99
97.40,9292.17
97.50,9320.18
97.60,9344.08
97.70,9335.40
97.80,9358.46
97.90,9405.93
98.00,9433.79
98.10,9444.09
98.20,9471.25
98.30,9478.41
98.40,9495.02
98.50,9488.13
98.60,9518.79
98.70,9531.92
98.80,9586.45
98.90,9572.93
99.00,9625.96
99.10,9627.54
99.20,9664.82
99.30,9663.83
99.40,9659.54
99.50,9717.94
99.60,9711.37
99.70,9759.68
99.80,9737.32
99.90,9768.18
100.00,9799.71
100.10,9804.24
100.20,9843.24
100.30,9860.03
100.40,9896.39
100.50,9910.13
100.60,9901.82
100.70,9929.30
100.80,9937.60
100.90,9964.21
101.00,9979.78
101.10,10024.82
101.20,10015.67
101.30,10078.76
101.40,10061.78
101.50,10092.45
101.60,10139.04
101.70,10150.65
101.80,10140.34
101.90,10179.87
102.00,10198.05
102.10,10238.99
102.20,10217.06
102.30,10275.90
102.40,10276.89
102.50,10322.64
102.60,10333.11
102.70,10343.33
102.80,10348.74
102.90,10400.69
103.00,10382.63
103.10,10425.66
103.20,10427.35
103.30,10452.79
103.40,10461.66
103.50,10506.26
103.60,10523.26
103.70,10531.12
103.80,10568.45
103.90,10573.11
104.00,10616.97
104.10,10612.67
104.20,10648.82
104.30,10693.54
104.40,10714.51
104.50,10698.58
104.60,10721.15
104.70,10731.19
104.80,10793.23
104.90,10807.36
105.00,10821.58
105.10,10841.54
105.20,10876.74
105.30,10869.85
105.40,10879.21
105.50,10913.76
105.60,10948.48
105.70,10946.98
105.80,10965.04
105.90,10983.41
106.00,11022.58
106.10,11055.77
106.20,11055.81
106.30,11075.24
106.40,11089.60
106.50,11155.22
106.60,11165.92
106.70,11195.42
106.80,11191.60
106.90,11211.01
107.00,11226.23
107.10,11280.01
107.20,11258.36
107.30,11277.71
107.40,11328.61
107.50,11320.00
107.60,11351.69
107.70,11407.25
107.80,11408.96
107.90,11423.72
108.00,11469.72
108.10,11465.36
108.20,11509.36
108.30,11493.96
108.40,11556.88
108.50,11561.12
108.60,11592.39
108.70,11591.07
108.80,11598.09
108.90,11620.38
109.00,11676.43
109.10,11672.56
109.20,11697.59
109.30,11710.84
109.40,11771.18
109.50,11797.08
109.60,11803.88
109.70,11805.11
109.80,11816.93
109.90,11852.90
110.00,11892.18
110.10,11898.01
110.20,11919.22
110.30,11971.49
110.40,11955.18
110.50,11976.51
110.60,12023.21
110.70,12012.31
110.80,12080.64
110.90,12073.46
111.00,12088.33
111.10,12108.27
111.20,12162.03
111.30,12171.34
111.40,12204.34
111.50,12190.18
111.60,12244.37
111.70,12258.74
111.80,12284.58
111.90,12314.92
112.00,12303.09
112.10,12329.83
112.20,12380.74
112.30,12403.98
112.40,12387.89
112.50,12457.04
112.60,12436.29
112.70,12458.58
112.80,12487.17
112.90,12507.95
113.00,12532.36
113.10,12552.78
113.20,12581.33
113.30,12620.00
113.40,12630.71
113.50,12668.42
113.60,12654.41
113.70,12691.10
113.80,12733.54
113.90,12724.16
114.00,12774.73
114.10,12789.53
114.20,12808.42
114.30,12816.59
114.40,12834.57
114.50,12884.32
114.60,12920.02
114.70,12932.76
114.80,12957.79
114.90,12995.80
115.00,13017.35
115.10,13012.17
115.20,13042.32
115.30,13066.65
115.40,13095.99
115.50,13131.32
115.60,13151.19
115.70,13155.65
115.80,13190.65
115.90,13205.08
116.00,13201.80
116.10,13260.07
116.20,13251.91
116.30,13297.57
116.40,13328.23
116.50,13327.59
116.60,13375.09
116.70,13409.85
116.80,13405.49
116.90,13425.43
117.00,13475.88
117.10,13462.69
117.20,13477.71
117.30,13542.57
117.40,13549.36
117.50,13570.92
117.60,13574.63
117.70,13610.81
117.80,13654.26
117.90,13659.71
118.00,13681.89
118.10,13691.77
118.20,13733.95
118.30,13754.39
118.40,13801.18
118.50,13789.81
118.60,13819.41
118.70,13832.79
118.80,13895.54
118.90,13915.50
119.00,13906.89
119.10,13963.03
119.20,13963.67
119.30,13990.12
119.40,14015.10
119.50,14060.45
119.60,14074.76
119.70,14099.56
119.80,14102.13
119.90,14134.31
120.00,14171.73
120.10,14174.94
120.20,14212.68
120.30,14208.83
120.40,14266.68
120.50,14298.10
120.60,14279.76
120.70,14343.34
120.80,14356.90
120.90,14352.57
121.00,14423.31
121.10,14443.04
121.20,14433.72
121.30,14464.27
121.40,14519.93
121.50,14495.50
121.60,14539.32
121.70,14551.75
121.80,14614.56
121.90,14637.76
122.00,14648.44
122.10,14682.84
122.20,14704.58
122.30,14705.67
122.40,14712.99
122.50,14763.00
122.60,14801.57
122.70,14790.00
122.80,14857.75
122.90,14860.94
123.00,14863.91
123.10,14923.61
123.20,14954.13
123.30,14958.64
123.40,14996.04
123.50,15000.18
123.60,15027.50
123.70,15046.19
123.80,15076.67
123.90,15127.75
124.00,15120.44
124.10,15166.78
124.20,15158.37
124.30,15199.72
124.40,15241.14
124.50,15253.37
124.60,15276.20
124.70,15321.79
124.80,15320.73
124.90,15336.72
125.00,15361.04
125.10,15415.91
125.20,15438.59
125.30,15443.75
125.40,15476.36
125.50,15481.17
125.60,15547.57
125.70,15546.33
125.80,15583.83
125.90,15577.41
126.00,15643.86
126.10,15663.51
126.20,15694.08
126.30,15709.13
126.40,15727.82
126.50,15763.74
126.60,15773.61
126.70,15776.37
126.80,15842.73
126.90,15860.15
127.00,15858.01
127.10,15924.31
127.20,15908.25
127.30,15938.74
127.40,15964.59
127.50,16015.15
127.60,16033.93
127.70,16058.30
127.80,16054.66
127.90,16114.45
128.00,16106.35
128.10,16161.61
128.20,16166.64
128.30,16228.77
128.40,16240.05
128.50,16239.01
128.60,16276.69
128.70,16303.36
128.80,16318.55
128.90,16339.43
129.00,16392.55
129.10,16386.30
129.20,16426.87
129.30,16478.80
129.40,16499.80
129.50,16490.65
129.60,16540.86
129.70,16552.63
129.80,16606.97
129.90,16636.92
130.00,16642.11
130.10,16667.60
130.20,16677.60
130.30,16736.29
130.40,16769.17
130.50,16767.10
130.60,16792.63
130.70,16829.16
130.80,16847.30
130.90,16886.78
131.00,16906.26
131.10,16924.63
131.20,16959.24
131.30,16989.27
131.40,16991.96
131.50,17043.93
131.60,17078.94
131.70,17091.52
131.80,17123.11
131.90,17154.85
132.00,17138.66
132.10,17164.70
132.20,17194.38
132.30,17244.85
132.40,17287.49
132.50,17303.65
132.60,17315.98
132.70,17367.59
132.80,17375.71
132.90,17382.58
133.00,17402.53
133.10,17461.58
133.20,17465.45
133.30,17484.17
133.40,17532.59
133.50,17579.57
133.60,17572.49
133.70,17611.55
133.80,17622.68
133.90,17684.50
134.00,17688.03
134.10,17716.76
134.20,17741.62
134.30,17761.00
134.40,17812.19
134.50,17804.35
134.60,17837.60
134.70,17861.54
134.80,17902.62
134.90,17946.17
135.00,17959.89
135.10,18002.75
135.20,18002.95
135.30,18021.65
135.40,18082.20
135.50,18100.61
135.60,18115.65
135.70,18128.16
135.80,18172.23
135.90,18182.88
136.00,18223.01
136.10,18237.72
136.20,18254.99
136.30,18293.23
136.40,18338.08
136.50,18359.62
136.60,18383.47
136.70,18404.51
136.80,18434.85
136.90,18453.04
137.00,18510.98
137.10,18537.81
137.20,18562.96
137.30,18570.65
137.40,18604.15
137.50,18639.79
137.60,18647.84
137.70,18701.63
137.80,18693.82
137.90,18753.52
138.00,18761.39
138.10,18772.25
138.20,18834.31
138.30,18826.80
138.40,18872.06
138.50,18903.34
138.60,18927.88
138.70,18937.72
138.80,18995.39
138.90,19016.28
139.00,19022.12
139.10,19079.19
139.20,19118.04
139.30,19123.68
139.40,19153.22
139.50,19183.19
139.60,19208.82
139.70,19236.48
139.80,19286.48
139.90,19280.42
140.00,19309.83
140.10,19366.45
140.20,19398.90
140.30,19383.16
140.40,19420.10
140.50,19452.16
140.60,19505.57
140.70,19497.35
140.80,19541.30
140.90,19586.84
141.00,19602.68
141.10,19615.10
141.20,19652.69
141.30,19678.32
141.40,19735.36
141.50,19760.08
141.60,19767.99
141.70,19775.30
141.80,19847.62
141.90,19856.61
142.00,19902.08
142.10,19898.78
142.20,19935.08
142.30,19967.78
142.40,19989.55
142.50,20024.63
142.60,20048.64
142.70,20099.14
142.80,20100.37
142.90,20121.20
143.00,20188.64
143.10,20192.43
143.20,20239.91
143.30,20255.83
143.40,20284.42
143.50,20287.93
143.60,20352.17
143.70,20345.53
143.80,20374.08
143.90,20415.16
144.00,20465.29
144.10,20490.02
144.20,20482.71
144.30,20528.97
144.40,20577.75
144.50,20589.64
144.60,20644.95
144.70,20642.15
144.80,20682.32
144.90,20717.01
145.00,20729.71
145.10,20766.30
145.20,20812.31
145.30,20828.79
145.40,20850.72
145.50,20859.78
145.60,20921.15
145.70,20922.91
145.80,20986.19
145.90,20995.45
146.00,21022.32
146.10,21067.80
146.20,21085.20
146.30,21100.97
146.40,21120.96
146.50,21152.09
146.60,21206.17
146.70,21241.43
146.80,21262.69
146.90,21277.28
147.00,21314.93
147.10,21357.45
147.20,21357.79
147.30,21391.30
147.40,21416.09
147.50,21441.90
147.60,21510.82
147.70,21538.00
147.80,21551.64
147.90,21584.77
148.00,21596.98
148.10,21625.88
148.20,21674.80
148.30,21689.08
148.40,21726.16
148.50,21749.81
148.60,21795.69
148.70,21809.98
148.80,21825.17
148.90,21881.05
149.00,21897.66
149.10,21946.04
149.20,21946.49
149.30,21973.99
149.40,22039.59
149.50,22063.66
149.60,22079.26
149.70,22123.23
149.80,22140.02
149.90,22165.76
150.00,22194.52
150.10,22240.50
150.20,22283.50
150.30,22271.16
150.40,22302.10
150.50,22359.27
150.60,22398.24
150.70,22403.79
150.80,22430.84
150.90,22464.19
151.00,22476.86
151.10,22550.03
151.20,22567.47
151.30,22583.64
151.40,22598.68
151.50,22627.77
151.60,22702.03
151.70,22726.23
151.80,22763.01
151.90,22773.16
152.00,22779.08
152.10,22836.39
152.20,22857.67
152.30,22889.73
152.40,22944.98
152.50,22939.82
152.60,22965.91
152.70,23019.72
152.80,23061.01
152.90,23096.99
153.00,23108.03
153.10,23139.40
153.20,23170.93
153.30,23181.63
153.40,23220.91
153.50,23248.57
153.60,23269.54
153.70,23301.80
153.80,23350.06
153.90,23369.36
154.00,23415.62
154.10,23432.84
154.20,23463.65
154.30,23491.04
154.40,23518.68
154.50,23585.37
154.60,23597.60
154.70,23645.47
154.80,23653.98
154.90,23686.34
155.00,23703.94
155.10,23722.84
155.20,23774.32
155.30,23808.17
155.40,23852.05
155.50,23888.14
155.60,23890.52
155.70,23938.86
155.80,23973.93
155.90,23986.94
156.00,24034.32
156.10,24046.10
156.20,24100.05
156.30,24133.11
156.40,24149.18
156.50,24199.70
156.60,24202.14
156.70,24252.29
156.80,24274.53
156.90,24329.37
157.00,24342.53
157.10,24362.22
157.20,24398.57
157.30,24409.83
157.40,24477.82
157.50,24505.11
157.60,24503.08
157.70,24530.88
157.80,24576.00
157.90,24607.76
158.00,24661.47
158.10,24677.84
158.20,24732.29
158.30,24732.61
158.40,24777.70
158.50,24817.06
158.60,24858.75
158.70,24846.02
